Subject,Sex,rmapping,CB,RT,Acc,Block,Subtrial,F1,F2,Resp,Chord,CResp,RewardType,Rewarded,PrevReward,AfterReward,PrevAcc,GoodFast,Repeats,Useable,Reward,Qchord,Qconf,QRecall,QRespQ,Composite Awareness
19,2,2,3,395,1,6,41,Face4.jpg,Face5.jpg,2,45,2,1,1,0,0,0,1,0,0,110,,,,,1.527777778
19,2,2,3,1977,1,6,42,Face2.jpg,Face6.jpg,1,26,1,1,1,1,1,1,1,0,1,110,,,,,1.527777778
19,2,2,3,1335,1,6,43,Face3.jpg,Face7.jpg,2,37,2,1,1,1,1,1,1,0,1,70,,,,,1.527777778
19,2,2,3,1563,1,6,44,Face2.jpg,Face8.jpg,2,28,2,0,0,1,1,1,1,0,1,0,,,,,1.527777778
19,2,2,3,1715,1,6,45,Face1.jpg,Face6.jpg,2,16,2,0,0,0,0,1,1,0,1,0,,,,,1.527777778
19,2,2,3,2317,1,6,46,Face1.jpg,Face8.jpg,1,18,1,1,1,0,0,1,1,0,1,110,,,,,1.527777778
19,2,2,3,934,1,6,47,Face1.jpg,Face8.jpg,1,18,1,1,1,1,1,1,1,1,0,110,,,,,1.527777778
19,2,2,3,1169,1,6,48,Face4.jpg,Face5.jpg,2,45,2,1,1,1,1,1,1,0,1,150,,,,,1.527777778
19,2,2,3,1047,0,7,1,Face3.jpg,Face5.jpg,2,35,1,0,0,1,1,1,1,0,1,0,,,,,1.527777778
19,2,2,3,1024,1,7,2,Face3.jpg,Face7.jpg,2,37,2,1,1,0,0,0,1,0,0,70,,,,,1.527777778
19,2,2,3,1070,1,7,3,Face3.jpg,Face5.jpg,1,35,1,0,0,1,1,1,1,0,1,0,,,,,1.527777778
19,2,2,3,1042,0,7,4,Face4.jpg,Face7.jpg,2,47,1,0,0,0,0,1,1,0,1,0,,,,,1.527777778
19,2,2,3,1511,1,7,5,Face2.jpg,Face8.jpg,2,28,2,0,0,0,0,0,1,0,0,0,,,,,1.527777778
19,2,2,3,1538,1,7,6,Face4.jpg,Face7.jpg,1,47,1,0,0,0,0,1,1,0,1,0,,,,,1.527777778
19,2,2,3,1913,1,7,7,Face2.jpg,Face8.jpg,2,28,2,0,0,0,0,1,1,0,1,0,,,,,1.527777778
19,2,2,3,1845,1,7,8,Face3.jpg,Face7.jpg,2,37,2,1,1,0,0,1,1,0,1,110,,,,,1.527777778
19,2,2,3,756,1,7,9,Face3.jpg,Face7.jpg,2,37,2,1,1,1,1,1,1,1,0,90,,,,,1.527777778
19,2,2,3,1469,1,7,10,Face4.jpg,Face7.jpg,1,47,1,0,0,1,1,1,1,0,1,0,,,,,1.527777778
19,2,2,3,1699,1,7,11,Face1.jpg,Face8.jpg,1,18,1,1,1,0,0,1,1,0,1,60,,,,,1.527777778
19,2,2,3,3031,0,7,12,Face4.jpg,Face7.jpg,2,47,1,0,0,1,1,1,0,0,0,0,,,,,1.527777778
19,2,2,3,867,1,7,13,Face4.jpg,Face7.jpg,1,47,1,0,0,0,0,0,1,1,0,0,,,,,1.527777778
19,2,2,3,1426,1,7,14,Face2.jpg,Face8.jpg,2,28,2,0,0,0,0,1,1,0,1,0,,,,,1.527777778
19,2,2,3,2252,1,7,15,Face2.jpg,Face6.jpg,1,26,1,1,1,0,0,1,1,0,1,130,,,,,1.527777778
19,2,2,3,1357,1,7,16,Face3.jpg,Face7.jpg,2,37,2,1,1,1,1,1,1,0,1,140,,,,,1.527777778
19,2,2,3,1009,1,7,17,Face3.jpg,Face5.jpg,1,35,1,0,0,1,1,1,1,0,1,0,,,,,1.527777778
19,2,2,3,781,1,7,18,Face3.jpg,Face5.jpg,1,35,1,0,0,0,0,1,1,1,0,0,,,,,1.527777778
19,2,2,3,1645,1,7,19,Face2.jpg,Face6.jpg,1,26,1,1,1,0,0,1,1,0,1,60,,,,,1.527777778
19,2,2,3,2406,1,7,20,Face1.jpg,Face6.jpg,2,16,2,0,0,1,1,1,1,0,1,0,,,,,1.527777778
19,2,2,3,496,1,7,21,Face1.jpg,Face6.jpg,2,16,2,0,0,0,0,1,1,1,0,0,,,,,1.527777778
19,2,2,3,457,1,7,22,Face1.jpg,Face6.jpg,2,16,2,0,0,0,0,1,1,1,0,0,,,,,1.527777778
19,2,2,3,1388,0,7,23,Face4.jpg,Face5.jpg,1,45,2,1,0,0,0,1,1,0,1,1,,,,,1.527777778
19,2,2,3,2044,1,7,24,Face1.jpg,Face8.jpg,1,18,1,1,1,1,0,0,1,0,0,150,,,,,1.527777778
19,2,2,3,1447,1,7,25,Face3.jpg,Face5.jpg,1,35,1,0,0,1,1,1,1,0,1,0,,,,,1.527777778
19,2,2,3,1221,1,7,26,Face4.jpg,Face5.jpg,2,45,2,1,1,0,0,1,1,0,1,50,,,,,1.527777778
19,2,2,3,2019,1,7,27,Face1.jpg,Face8.jpg,1,18,1,1,1,1,1,1,1,0,1,50,,,,,1.527777778
19,2,2,3,1515,1,7,28,Face2.jpg,Face8.jpg,2,28,2,0,0,1,1,1,1,0,1,0,,,,,1.527777778
19,2,2,3,1223,1,7,29,Face1.jpg,Face6.jpg,2,16,2,0,0,0,0,1,1,0,1,0,,,,,1.527777778
19,2,2,3,1256,0,7,30,Face4.jpg,Face7.jpg,2,47,1,0,0,0,0,1,1,0,1,0,,,,,1.527777778
19,2,2,3,1108,1,7,31,Face3.jpg,Face7.jpg,2,37,2,1,1,0,0,0,1,0,0,140,,,,,1.527777778
19,2,2,3,1407,0,7,32,Face2.jpg,Face8.jpg,1,28,2,0,0,1,1,1,1,0,1,0,,,,,1.527777778
19,2,2,3,1300,1,7,33,Face3.jpg,Face7.jpg,2,37,2,1,1,0,0,0,1,0,0,90,,,,,1.527777778
19,2,2,3,1014,1,7,34,Face3.jpg,Face5.jpg,1,35,1,0,0,1,1,1,1,0,1,0,,,,,1.527777778
19,2,2,3,1744,1,7,35,Face2.jpg,Face6.jpg,1,26,1,1,1,0,0,1,1,0,1,70,,,,,1.527777778
19,2,2,3,1453,0,7,36,Face4.jpg,Face5.jpg,1,45,2,1,0,1,1,1,1,0,1,1,,,,,1.527777778
19,2,2,3,586,1,7,37,Face4.jpg,Face5.jpg,2,45,2,1,1,1,0,0,1,1,0,90,,,,,1.527777778
19,2,2,3,1486,0,7,38,Face2.jpg,Face8.jpg,1,28,2,0,0,1,1,1,1,0,1,0,,,,,1.527777778
19,2,2,3,1623,1,7,39,Face2.jpg,Face6.jpg,1,26,1,1,1,0,0,0,1,0,0,150,,,,,1.527777778
19,2,2,3,1240,1,7,40,Face4.jpg,Face5.jpg,2,45,2,1,1,1,1,1,1,0,1,140,,,,,1.527777778
19,2,2,3,1614,1,7,41,Face3.jpg,Face7.jpg,2,37,2,1,1,1,1,1,1,0,1,110,,,,,1.527777778
19,2,2,3,1709,1,7,42,Face4.jpg,Face7.jpg,1,47,1,0,0,1,1,1,1,0,1,0,,,,,1.527777778
19,2,2,3,2177,1,7,43,Face1.jpg,Face6.jpg,2,16,2,0,0,0,0,1,1,0,1,0,,,,,1.527777778
19,2,2,3,1472,0,7,44,Face2.jpg,Face8.jpg,1,28,2,0,0,0,0,1,1,0,1,0,,,,,1.527777778
19,2,2,3,1021,1,7,45,Face3.jpg,Face5.jpg,1,35,1,0,0,0,0,0,1,0,0,0,,,,,1.527777778
19,2,2,3,1193,1,7,46,Face4.jpg,Face5.jpg,2,45,2,1,1,0,0,1,1,0,1,110,,,,,1.527777778
19,2,2,3,1151,0,7,47,Face4.jpg,Face7.jpg,2,47,1,0,0,1,1,1,1,0,1,0,,,,,1.527777778
19,2,2,3,1402,1,7,48,Face4.jpg,Face7.jpg,1,47,1,0,0,0,0,0,1,1,0,0,,,,,1.527777778
19,2,2,3,2137,1,7,49,Face1.jpg,Face8.jpg,1,18,1,1,1,0,0,1,1,0,1,90,,,,,1.527777778
19,2,2,3,1253,1,7,50,Face4.jpg,Face7.jpg,1,47,1,0,0,1,1,1,1,0,1,0,,,,,1.527777778
19,2,2,3,1743,1,7,51,Face2.jpg,Face6.jpg,1,26,1,1,1,0,0,1,1,0,1,100,,,,,1.527777778
19,2,2,3,1182,1,8,1,Face4.jpg,Face7.jpg,1,47,1,0,0,1,1,1,1,0,1,0,,,,,1.527777778
19,2,2,3,1685,1,8,2,Face2.jpg,Face8.jpg,2,28,2,0,0,0,0,1,1,0,1,0,,,,,1.527777778
19,2,2,3,2197,1,8,3,Face2.jpg,Face6.jpg,1,26,1,1,1,0,0,1,1,0,1,100,,,,,1.527777778
19,2,2,3,1007,1,8,4,Face3.jpg,Face5.jpg,1,35,1,0,0,1,1,1,1,0,1,0,,,,,1.527777778
19,2,2,3,741,1,8,5,Face3.jpg,Face5.jpg,1,35,1,0,0,0,0,1,1,1,0,0,,,,,1.527777778
19,2,2,3,1316,1,8,6,Face1.jpg,Face6.jpg,2,16,2,0,0,0,0,1,1,0,1,0,,,,,1.527777778
19,2,2,3,1645,1,8,7,Face1.jpg,Face8.jpg,1,18,1,1,1,0,0,1,1,0,1,110,,,,,1.527777778
19,2,2,3,1667,1,8,8,Face4.jpg,Face5.jpg,2,45,2,1,1,1,1,1,1,0,1,100,,,,,1.527777778
19,2,2,3,941,1,8,9,Face4.jpg,Face5.jpg,2,45,2,1,1,1,1,1,1,1,0,90,,,,,1.527777778
19,2,2,3,776,1,8,10,Face3.jpg,Face5.jpg,1,35,1,0,0,1,1,1,1,0,1,0,,,,,1.527777778
19,2,2,3,2073,0,8,11,Face1.jpg,Face8.jpg,2,18,1,1,0,0,0,1,1,0,1,1,,,,,1.527777778
19,2,2,3,635,1,8,12,Face1.jpg,Face8.jpg,1,18,1,1,1,1,0,0,1,1,0,50,,,,,1.527777778
19,2,2,3,1233,1,8,13,Face4.jpg,Face7.jpg,1,47,1,0,0,1,1,1,1,0,1,0,,,,,1.527777778
19,2,2,3,1944,1,8,14,Face4.jpg,Face5.jpg,2,45,2,1,1,0,0,1,1,0,1,70,,,,,1.527777778
19,2,2,3,1779,0,8,15,Face4.jpg,Face5.jpg,1,45,2,1,0,1,1,1,1,1,0,1,,,,,1.527777778
19,2,2,3,3165,0,8,16,Face2.jpg,Face8.jpg,1,28,2,0,0,1,0,0,0,0,0,0,,,,,1.527777778
19,2,2,3,1157,1,8,17,Face4.jpg,Face5.jpg,2,45,2,1,1,0,0,0,1,0,0,50,,,,,1.527777778
19,2,2,3,1885,0,8,18,Face3.jpg,Face5.jpg,2,35,1,0,0,1,1,1,1,0,1,0,,,,,1.527777778
19,2,2,3,971,1,8,19,Face3.jpg,Face7.jpg,2,37,2,1,1,0,0,0,1,0,0,110,,,,,1.527777778
19,2,2,3,1479,1,8,20,Face1.jpg,Face8.jpg,1,18,1,1,1,1,1,1,1,0,1,90,,,,,1.527777778
19,2,2,3,1821,1,8,21,Face2.jpg,Face8.jpg,2,28,2,0,0,1,1,1,1,0,1,0,,,,,1.527777778
19,2,2,3,1376,1,8,22,Face4.jpg,Face7.jpg,1,47,1,0,0,0,0,1,1,0,1,0,,,,,1.527777778
19,2,2,3,1422,1,8,23,Face4.jpg,Face7.jpg,1,47,1,0,0,0,0,1,1,1,0,0,,,,,1.527777778
19,2,2,3,1221,1,8,24,Face1.jpg,Face6.jpg,2,16,2,0,0,0,0,1,1,0,1,0,,,,,1.527777778
19,2,2,3,1816,1,8,25,Face4.jpg,Face5.jpg,2,45,2,1,1,0,0,1,1,0,1,80,,,,,1.527777778
19,2,2,3,2506,1,8,26,Face1.jpg,Face8.jpg,1,18,1,1,1,1,1,1,1,0,1,100,,,,,1.527777778
19,2,2,3,1994,1,8,27,Face4.jpg,Face5.jpg,2,45,2,1,1,1,1,1,1,0,1,120,,,,,1.527777778
19,2,2,3,1149,1,8,28,Face1.jpg,Face6.jpg,2,16,2,0,0,1,1,1,1,0,1,0,,,,,1.527777778
19,2,2,3,1649,1,8,29,Face4.jpg,Face5.jpg,2,45,2,1,1,0,0,1,1,0,1,80,,,,,1.527777778
19,2,2,3,1460,1,8,30,Face1.jpg,Face6.jpg,2,16,2,0,0,1,1,1,1,0,1,0,,,,,1.527777778
19,2,2,3,1008,1,8,31,Face3.jpg,Face5.jpg,1,35,1,0,0,0,0,1,1,0,1,0,,,,,1.527777778
19,2,2,3,1528,1,8,32,Face4.jpg,Face7.jpg,1,47,1,0,0,0,0,1,1,0,1,0,,,,,1.527777778
19,2,2,3,1769,1,8,33,Face2.jpg,Face6.jpg,1,26,1,1,1,0,0,1,1,0,1,140,,,,,1.527777778
19,2,2,3,1820,1,8,34,Face4.jpg,Face7.jpg,1,47,1,0,0,1,1,1,1,0,1,0,,,,,1.527777778
19,2,2,3,1826,1,8,35,Face3.jpg,Face7.jpg,2,37,2,1,1,0,0,1,1,0,1,120,,,,,1.527777778
19,2,2,3,1814,1,8,36,Face2.jpg,Face6.jpg,1,26,1,1,1,1,1,1,1,0,1,130,,,,,1.527777778
19,2,2,3,1733,1,8,37,Face4.jpg,Face5.jpg,2,45,2,1,1,1,1,1,1,0,1,110,,,,,1.527777778
19,2,2,3,1223,1,8,38,Face4.jpg,Face5.jpg,2,45,2,1,1,1,1,1,1,1,0,110,,,,,1.527777778
19,2,2,3,1854,1,8,39,Face2.jpg,Face6.jpg,1,26,1,1,1,1,1,1,1,0,1,70,,,,,1.527777778
19,2,2,3,1619,1,8,40,Face4.jpg,Face7.jpg,1,47,1,0,0,1,1,1,1,0,1,0,,,,,1.527777778
19,2,2,3,698,1,8,41,Face4.jpg,Face7.jpg,1,47,1,0,0,0,0,1,1,1,0,0,,,,,1.527777778
19,2,2,3,1569,1,8,42,Face1.jpg,Face8.jpg,1,18,1,1,1,0,0,1,1,0,1,60,,,,,1.527777778
19,2,2,3,1878,0,8,43,Face2.jpg,Face8.jpg,1,28,2,0,0,1,1,1,1,0,1,0,,,,,1.527777778
19,2,2,3,686,1,8,44,Face2.jpg,Face8.jpg,2,28,2,0,0,0,0,0,1,1,0,0,,,,,1.527777778
19,2,2,3,1520,1,8,45,Face1.jpg,Face6.jpg,2,16,2,0,0,0,0,1,1,0,1,0,,,,,1.527777778
19,2,2,3,1268,1,8,46,Face3.jpg,Face7.jpg,2,37,2,1,1,0,0,1,1,0,1,150,,,,,1.527777778
19,2,2,3,1161,1,9,1,Face4.jpg,Face5.jpg,2,45,2,1,1,1,1,1,1,0,1,110,,,,,1.527777778
19,2,2,3,2261,0,9,2,Face3.jpg,Face5.jpg,2,35,1,0,0,1,1,1,1,0,1,0,,,,,1.527777778
19,2,2,3,1047,1,9,3,Face3.jpg,Face7.jpg,2,37,2,1,1,0,0,0,1,0,0,150,,,,,1.527777778
19,2,2,3,1453,0,9,4,Face2.jpg,Face8.jpg,1,28,2,0,0,1,1,1,1,0,1,0,,,,,1.527777778
19,2,2,3,2442,0,9,5,Face1.jpg,Face8.jpg,2,18,1,1,0,0,0,0,1,0,0,1,,,,,1.527777778
19,2,2,3,2153,1,9,6,Face4.jpg,Face5.jpg,2,45,2,1,1,1,0,0,1,0,0,110,,,,,1.527777778
19,2,2,3,697,1,9,7,Face4.jpg,Face5.jpg,2,45,2,1,1,1,1,1,1,1,0,110,,,,,1.527777778
19,2,2,3,1257,1,9,8,Face3.jpg,Face5.jpg,1,35,1,0,0,1,1,1,1,0,1,0,,,,,1.527777778
19,2,2,3,2101,1,9,9,Face4.jpg,Face5.jpg,2,45,2,1,1,0,0,1,1,0,1,140,,,,,1.527777778
19,2,2,3,1289,1,9,10,Face4.jpg,Face7.jpg,1,47,1,0,0,1,1,1,1,0,1,0,,,,,1.527777778
19,2,2,3,1614,1,9,11,Face2.jpg,Face6.jpg,1,26,1,1,1,0,0,1,1,0,1,120,,,,,1.527777778
19,2,2,3,1854,1,9,12,Face1.jpg,Face8.jpg,1,18,1,1,1,1,1,1,1,0,1,50,,,,,1.527777778
19,2,2,3,2972,1,9,13,Face2.jpg,Face6.jpg,1,26,1,1,1,1,1,1,1,0,1,60,,,,,1.527777778
19,2,2,3,1854,1,9,14,Face1.jpg,Face8.jpg,1,18,1,1,1,1,1,1,1,0,1,110,,,,,1.527777778
19,2,2,3,1621,1,9,15,Face3.jpg,Face7.jpg,2,37,2,1,1,1,1,1,1,0,1,80,,,,,1.527777778
19,2,2,3,1512,1,9,16,Face4.jpg,Face5.jpg,2,45,2,1,1,1,1,1,1,0,1,110,,,,,1.527777778
19,2,2,3,1444,1,9,17,Face4.jpg,Face7.jpg,1,47,1,0,0,1,1,1,1,0,1,0,,,,,1.527777778
19,2,2,3,3155,0,9,18,Face2.jpg,Face8.jpg,1,28,2,0,0,0,0,1,0,0,0,0,,,,,1.527777778
19,2,2,3,1050,0,9,19,Face1.jpg,Face8.jpg,2,18,1,1,0,0,0,0,1,0,0,1,,,,,1.527777778
19,2,2,3,1795,1,9,20,Face4.jpg,Face5.jpg,2,45,2,1,1,1,0,0,1,0,0,110,,,,,1.527777778
19,2,2,3,2185,0,9,21,Face1.jpg,Face6.jpg,1,16,2,0,0,1,1,1,1,0,1,0,,,,,1.527777778
19,2,2,3,1451,1,9,22,Face3.jpg,Face5.jpg,1,35,1,0,0,0,0,0,1,0,0,0,,,,,1.527777778
19,2,2,3,2159,1,9,23,Face2.jpg,Face6.jpg,1,26,1,1,1,0,0,1,1,0,1,70,,,,,1.527777778
19,2,2,3,980,1,9,24,Face3.jpg,Face5.jpg,1,35,1,0,0,1,1,1,1,0,1,0,,,,,1.527777778
19,2,2,3,2643,0,9,25,Face1.jpg,Face8.jpg,2,18,1,1,0,0,0,1,1,0,1,1,,,,,1.527777778
19,2,2,3,1172,1,9,26,Face3.jpg,Face5.jpg,1,35,1,0,0,1,0,0,1,0,0,0,,,,,1.527777778
19,2,2,3,2836,0,9,27,Face2.jpg,Face6.jpg,2,26,1,1,0,0,0,1,1,0,1,1,,,,,1.527777778
19,2,2,3,1201,1,9,28,Face1.jpg,Face8.jpg,1,18,1,1,1,1,0,0,1,0,0,100,,,,,1.527777778
19,2,2,3,744,1,9,29,Face3.jpg,Face5.jpg,1,35,1,0,0,1,1,1,1,0,1,0,,,,,1.527777778
19,2,2,3,988,1,9,30,Face3.jpg,Face7.jpg,2,37,2,1,1,0,0,1,1,0,1,60,,,,,1.527777778
19,2,2,3,989,1,9,31,Face1.jpg,Face8.jpg,1,18,1,1,1,1,1,1,1,0,1,100,,,,,1.527777778
19,2,2,3,1167,1,9,32,Face1.jpg,Face6.jpg,2,16,2,0,0,1,1,1,1,0,1,0,,,,,1.527777778
19,2,2,3,1319,1,9,33,Face1.jpg,Face8.jpg,1,18,1,1,1,0,0,1,1,0,1,100,,,,,1.527777778
19,2,2,3,718,1,9,34,Face3.jpg,Face5.jpg,1,35,1,0,0,1,1,1,1,0,1,0,,,,,1.527777778
19,2,2,3,948,0,9,35,Face1.jpg,Face8.jpg,2,18,1,1,0,0,0,1,1,0,1,1,,,,,1.527777778
19,2,2,3,733,0,9,36,Face3.jpg,Face7.jpg,1,37,2,1,0,1,0,0,1,0,0,1,,,,,1.527777778
19,2,2,3,2311,1,9,37,Face4.jpg,Face5.jpg,2,45,2,1,1,1,0,0,1,0,0,70,,,,,1.527777778
19,2,2,3,1510,1,9,38,Face1.jpg,Face8.jpg,1,18,1,1,1,1,1,1,1,0,1,50,,,,,1.527777778
19,2,2,3,1800,1,9,39,Face2.jpg,Face8.jpg,2,28,2,0,0,1,1,1,1,0,1,0,,,,,1.527777778
19,2,2,3,900,1,9,40,Face3.jpg,Face5.jpg,1,35,1,0,0,0,0,1,1,0,1,0,,,,,1.527777778
19,2,2,3,968,1,9,41,Face3.jpg,Face7.jpg,2,37,2,1,1,0,0,1,1,0,1,120,,,,,1.527777778
19,2,2,3,1732,1,9,42,Face4.jpg,Face7.jpg,1,47,1,0,0,1,1,1,1,0,1,0,,,,,1.527777778
19,2,2,3,1717,0,9,43,Face2.jpg,Face8.jpg,1,28,2,0,0,0,0,1,1,0,1,0,,,,,1.527777778
19,2,2,3,1294,1,9,44,Face1.jpg,Face6.jpg,2,16,2,0,0,0,0,0,1,0,0,0,,,,,1.527777778
19,2,2,3,1638,0,9,45,Face2.jpg,Face8.jpg,1,28,2,0,0,0,0,1,1,0,1,0,,,,,1.527777778
19,2,2,3,1564,1,9,46,Face4.jpg,Face5.jpg,2,45,2,1,1,0,0,0,1,0,0,50,,,,,1.527777778
19,2,2,3,1658,1,9,47,Face4.jpg,Face7.jpg,1,47,1,0,0,1,1,1,1,0,1,0,,,,,1.527777778
19,2,2,3,1269,1,9,48,Face3.jpg,Face7.jpg,2,37,2,1,1,0,0,1,1,0,1,120,,,,,1.527777778
19,2,2,3,1101,1,10,1,Face4.jpg,Face5.jpg,2,45,2,1,0,1,1,1,1,0,1,1,,,,,1.527777778
19,2,2,3,1603,0,10,2,Face3.jpg,Face5.jpg,2,35,1,0,0,1,0,1,1,0,1,0,,,,,1.527777778
19,2,2,3,1614,1,10,3,Face2.jpg,Face8.jpg,2,28,2,0,0,0,0,0,1,0,0,0,,,,,1.527777778
19,2,2,3,2133,0,10,4,Face3.jpg,Face5.jpg,2,35,1,0,0,0,0,1,1,0,1,0,,,,,1.527777778
19,2,2,3,1226,1,10,5,Face1.jpg,Face8.jpg,1,18,1,1,0,0,0,0,1,0,0,1,,,,,1.527777778
19,2,2,3,1160,1,10,6,Face4.jpg,Face5.jpg,2,45,2,1,0,1,0,1,1,0,1,1,,,,,1.527777778
19,2,2,3,1600,1,10,7,Face3.jpg,Face5.jpg,1,35,1,0,0,1,0,1,1,0,1,0,,,,,1.527777778
19,2,2,3,1005,1,10,8,Face1.jpg,Face8.jpg,1,18,1,1,0,0,0,1,1,0,1,1,,,,,1.527777778
19,2,2,3,1247,1,10,9,Face2.jpg,Face8.jpg,2,28,2,0,0,1,0,1,1,0,1,0,,,,,1.527777778
19,2,2,3,1676,1,10,10,Face3.jpg,Face5.jpg,1,35,1,0,0,0,0,1,1,0,1,0,,,,,1.527777778
19,2,2,3,1574,1,10,11,Face2.jpg,Face6.jpg,1,26,1,1,0,0,0,1,1,0,1,1,,,,,1.527777778
19,2,2,3,1083,1,10,12,Face2.jpg,Face6.jpg,1,26,1,1,0,1,0,1,1,1,0,1,,,,,1.527777778
19,2,2,3,2060,1,10,13,Face1.jpg,Face8.jpg,1,18,1,1,0,1,0,1,1,0,1,1,,,,,1.527777778
19,2,2,3,1065,1,10,14,Face3.jpg,Face7.jpg,2,37,2,1,0,1,0,1,1,0,1,1,,,,,1.527777778
19,2,2,3,1940,1,10,15,Face2.jpg,Face6.jpg,1,26,1,1,0,1,0,1,1,0,1,1,,,,,1.527777778
19,2,2,3,1370,1,10,16,Face3.jpg,Face5.jpg,1,35,1,0,0,1,0,1,1,0,1,0,,,,,1.527777778
19,2,2,3,1421,1,10,17,Face1.jpg,Face8.jpg,1,18,1,1,0,0,0,1,1,0,1,1,,,,,1.527777778
19,2,2,3,971,1,10,18,Face3.jpg,Face5.jpg,1,35,1,0,0,1,0,1,1,0,1,0,,,,,1.527777778
19,2,2,3,656,1,10,19,Face3.jpg,Face5.jpg,1,35,1,0,0,0,0,1,1,1,0,0,,,,,1.527777778
19,2,2,3,1239,1,10,20,Face2.jpg,Face8.jpg,2,28,2,0,0,0,0,1,1,0,1,0,,,,,1.527777778
19,2,2,3,2530,1,10,21,Face4.jpg,Face7.jpg,1,47,1,0,0,0,0,1,1,0,1,0,,,,,1.527777778
19,2,2,3,1800,0,10,22,Face2.jpg,Face8.jpg,1,28,2,0,0,0,0,1,1,0,1,0,,,,,1.527777778
19,2,2,3,1392,0,10,23,Face1.jpg,Face8.jpg,2,18,1,1,0,0,0,0,1,0,0,1,,,,,1.527777778
19,2,2,3,1945,1,10,24,Face4.jpg,Face7.jpg,1,47,1,0,0,1,0,0,1,0,0,0,,,,,1.527777778
19,2,2,3,1901,0,10,25,Face1.jpg,Face8.jpg,2,18,1,1,0,0,0,1,1,0,1,1,,,,,1.527777778
19,2,2,3,2244,1,10,26,Face1.jpg,Face6.jpg,2,16,2,0,0,1,0,0,1,0,0,0,,,,,1.527777778
19,2,2,3,1586,1,10,27,Face4.jpg,Face5.jpg,2,45,2,1,0,0,0,1,1,0,1,1,,,,,1.527777778
19,2,2,3,1916,1,10,28,Face3.jpg,Face7.jpg,2,37,2,1,0,1,0,1,1,0,1,1,,,,,1.527777778
19,2,2,3,2443,1,10,29,Face2.jpg,Face8.jpg,2,28,2,0,0,1,0,1,1,0,1,0,,,,,1.527777778
19,2,2,3,1682,1,10,30,Face1.jpg,Face8.jpg,1,18,1,1,0,0,0,1,1,0,1,1,,,,,1.527777778
19,2,2,3,1092,1,10,31,Face3.jpg,Face5.jpg,1,35,1,0,0,1,0,1,1,0,1,0,,,,,1.527777778
19,2,2,3,924,1,10,32,Face3.jpg,Face5.jpg,1,35,1,0,0,0,0,1,1,1,0,0,,,,,1.527777778
19,2,2,3,1569,1,10,33,Face1.jpg,Face8.jpg,1,18,1,1,0,0,0,1,1,0,1,1,,,,,1.527777778
19,2,2,3,1174,1,10,34,Face1.jpg,Face6.jpg,2,16,2,0,0,1,0,1,1,0,1,0,,,,,1.527777778
19,2,2,3,1749,1,10,35,Face4.jpg,Face7.jpg,1,47,1,0,0,0,0,1,1,0,1,0,,,,,1.527777778
19,2,2,3,718,1,10,36,Face4.jpg,Face7.jpg,1,47,1,0,0,0,0,1,1,1,0,0,,,,,1.527777778
19,2,2,3,528,1,10,37,Face4.jpg,Face7.jpg,1,47,1,0,0,0,0,1,1,1,0,0,,,,,1.527777778
19,2,2,3,1173,1,10,38,Face2.jpg,Face8.jpg,2,28,2,0,0,0,0,1,1,0,1,0,,,,,1.527777778
19,2,2,3,1612,1,10,39,Face4.jpg,Face7.jpg,1,47,1,0,0,0,0,1,1,0,1,0,,,,,1.527777778
19,2,2,3,1229,1,10,40,Face1.jpg,Face8.jpg,1,18,1,1,0,0,0,1,1,0,1,1,,,,,1.527777778
19,2,2,3,1753,1,10,41,Face3.jpg,Face7.jpg,2,37,2,1,0,1,0,1,1,0,1,1,,,,,1.527777778
19,2,2,3,2161,1,10,42,Face2.jpg,Face8.jpg,2,28,2,0,0,1,0,1,1,0,1,0,,,,,1.527777778
19,2,2,3,2500,1,10,43,Face4.jpg,Face5.jpg,2,45,2,1,0,0,0,1,1,0,1,1,,,,,1.527777778
19,2,2,3,1213,1,10,44,Face3.jpg,Face5.jpg,1,35,1,0,0,1,0,1,1,0,1,0,,,,,1.527777778
19,2,2,3,2486,1,10,45,Face1.jpg,Face6.jpg,2,16,2,0,0,0,0,1,1,0,1,0,,,,,1.527777778
19,2,2,3,1270,1,10,46,Face2.jpg,Face6.jpg,1,26,1,1,0,0,0,1,1,0,1,1,,,,,1.527777778
19,2,2,3,1813,1,10,47,Face2.jpg,Face8.jpg,2,28,2,0,0,1,0,1,1,0,1,0,,,,,1.527777778
19,2,2,3,1655,1,10,48,Face1.jpg,Face6.jpg,2,16,2,0,0,0,0,1,1,0,1,0,,,,,1.527777778
19,2,2,3,1244,1,10,49,Face3.jpg,Face5.jpg,1,35,1,0,0,0,0,1,1,0,1,0,,,,,1.527777778
19,2,2,3,990,1,10,50,Face2.jpg,Face8.jpg,2,28,2,0,0,0,0,1,1,0,1,0,,,,,1.527777778
19,2,2,3,1425,1,11,1,Face2.jpg,Face6.jpg,1,26,1,1,0,0,0,1,1,0,1,1,,,,,1.527777778
19,2,2,3,1070,1,11,2,Face1.jpg,Face8.jpg,1,18,1,1,0,1,0,1,1,0,1,1,,,,,1.527777778
19,2,2,3,933,1,11,3,Face3.jpg,Face7.jpg,2,37,2,1,0,1,0,1,1,0,1,1,,,,,1.527777778
19,2,2,3,1639,1,11,4,Face2.jpg,Face6.jpg,1,26,1,1,0,1,0,1,1,0,1,1,,,,,1.527777778
