Subject,Sex,Group,Rmapping,CB,RTL,RTR,RTMax,Asynchrony,AccL,AccR,Bacc,Block,Trial, F1,Face2,R1,R2,Chord,CResp1,CResp2,RewardType,ChordType,Rewarded,Code,PrevReward,AfterReward,Practiced,PrevAcc,GoodFast,Repeats,Useable,Qchord,QRecall,QRespQ,Composite Awareness
31,#N/A,2,4,7,912,934,934,22,1,1,1,7,13,Face7.jpg,Face2.jpg,4,5,45,r,u,U,M,0,47,0,0,1,0,1,0,1,,,0,#N/A
31,#N/A,2,4,7,1111,1117,1117,6,1,1,1,7,14,Face5.jpg,Face2.jpg,2,5,25,w,u,R,SI,1,47,0,0,1,1,1,0,1,,,0,#N/A
31,#N/A,2,4,7,830,852,852,22,1,1,1,7,15,Face8.jpg,Face4.jpg,3,7,37,e,o,R,SC,1,47,1,1,1,1,1,0,1,,,0,#N/A
31,#N/A,2,4,7,869,907,907,38,1,1,1,7,16,Face5.jpg,Face2.jpg,2,5,25,w,u,R,SI,1,47,1,1,1,1,1,0,1,,,0,#N/A
31,#N/A,2,4,7,1372,1394,1394,22,1,1,1,7,17,Face6.jpg,Face4.jpg,1,7,17,q,o,U,SI,0,47,1,1,1,1,1,0,1,,,0,#N/A
31,#N/A,2,4,7,627,649,649,22,1,1,1,7,18,Face6.jpg,Face3.jpg,1,8,18,q,p,R,M,1,47,0,0,1,1,1,0,1,,,0,#N/A
31,#N/A,2,4,7,842,880,880,38,1,1,1,7,19,Face7.jpg,Face2.jpg,4,5,45,r,u,U,M,0,47,1,1,1,1,1,0,1,,,0,#N/A
31,#N/A,2,4,7,737,791,791,54,1,1,1,7,20,Face7.jpg,Face1.jpg,4,6,46,r,i,R,SI,1,47,0,0,1,1,1,0,1,,,0,#N/A
31,#N/A,2,4,7,1368,1406,1406,38,1,1,1,7,21,Face8.jpg,Face3.jpg,3,8,38,e,p,U,SI,0,47,1,1,1,1,1,0,1,,,0,#N/A
31,#N/A,2,4,7,1119,1157,1157,38,1,1,1,7,22,Face5.jpg,Face1.jpg,2,6,26,w,i,U,SC,0,47,0,0,1,1,1,0,1,,,0,#N/A
31,#N/A,2,4,7,1014,1084,1084,70,1,1,1,7,23,Face5.jpg,Face2.jpg,2,5,25,w,u,R,SI,1,47,0,0,1,1,1,0,1,,,0,#N/A
31,#N/A,2,4,7,764,851,851,87,1,1,1,7,24,Face8.jpg,Face4.jpg,3,7,37,e,o,R,SC,1,47,1,1,1,1,1,0,1,,,0,#N/A
31,#N/A,2,4,7,1219,1224,1224,5,1,1,1,7,25,Face6.jpg,Face4.jpg,1,7,17,q,o,U,SI,0,47,1,1,1,1,1,0,1,,,0,#N/A
31,#N/A,2,4,7,1114,1136,1136,22,1,0,0,7,26,Face8.jpg,Face3.jpg,3,8,38,e,p,U,SI,0,47,0,0,1,1,1,0,0,,,0,#N/A
31,#N/A,2,4,7,822,860,860,38,1,1,1,7,27,Face7.jpg,Face2.jpg,4,5,45,r,u,U,M,0,47,0,0,1,0,1,0,1,,,0,#N/A
31,#N/A,2,4,7,909,1011,1011,102,1,1,1,7,28,Face7.jpg,Face1.jpg,4,6,46,r,i,R,SI,1,47,0,0,1,1,1,0,1,,,0,#N/A
31,#N/A,2,4,7,1639,1693,1693,54,1,1,0,8,1,Face5.jpg,Face2.jpg,2,5,25,w,u,R,SI,1,47,1,1,1,1,1,0,0,,,0,#N/A
31,#N/A,2,4,7,830,822,830,8,1,1,1,8,2,Face5.jpg,Face1.jpg,2,6,26,w,i,U,SC,0,47,1,1,1,0,1,0,1,,,0,#N/A
31,#N/A,2,4,7,501,539,539,38,1,0,0,8,3,Face5.jpg,Face2.jpg,2,5,25,w,u,R,SI,1,47,0,0,1,1,1,0,0,,,0,#N/A
31,#N/A,2,4,7,786,744,786,42,1,1,1,8,4,Face6.jpg,Face3.jpg,1,8,18,q,p,R,M,1,47,1,1,1,0,1,0,1,,,0,#N/A
31,#N/A,2,4,7,1081,1183,1183,102,1,1,1,8,5,Face5.jpg,Face2.jpg,2,5,25,w,u,R,SI,1,47,1,1,1,1,1,0,1,,,0,#N/A
31,#N/A,2,4,7,655,726,726,71,1,1,1,8,6,Face6.jpg,Face3.jpg,1,8,18,q,p,R,M,1,47,1,1,1,1,1,0,1,,,0,#N/A
31,#N/A,2,4,7,1158,1180,1180,22,1,1,1,8,7,Face5.jpg,Face2.jpg,2,5,25,w,u,R,SI,1,47,1,1,1,1,1,0,1,,,0,#N/A
31,#N/A,2,4,7,749,787,787,38,1,0,0,8,8,Face5.jpg,Face1.jpg,2,6,26,w,i,U,SC,0,47,1,1,1,1,1,0,0,,,0,#N/A
31,#N/A,2,4,7,1130,1122,1130,8,1,1,1,8,9,Face8.jpg,Face4.jpg,3,7,37,e,o,R,SC,1,47,0,0,1,0,1,0,1,,,0,#N/A
31,#N/A,2,4,7,1121,1255,1255,134,1,1,1,8,10,Face6.jpg,Face4.jpg,1,7,17,q,o,U,SI,0,47,1,1,1,1,1,0,1,,,0,#N/A
31,#N/A,2,4,7,616,702,702,86,1,1,1,8,11,Face6.jpg,Face3.jpg,1,8,18,q,p,R,M,1,47,0,0,1,1,1,0,1,,,0,#N/A
31,#N/A,2,4,7,863,917,917,54,1,1,1,8,12,Face5.jpg,Face2.jpg,2,5,25,w,u,R,SI,1,47,1,1,1,1,1,0,1,,,0,#N/A
31,#N/A,2,4,7,822,860,860,38,1,1,1,8,13,Face5.jpg,Face1.jpg,2,6,26,w,i,U,SC,0,47,1,1,1,1,1,0,1,,,0,#N/A
31,#N/A,2,4,7,733,835,835,102,1,1,1,8,14,Face6.jpg,Face3.jpg,1,8,18,q,p,R,M,1,47,0,0,1,1,1,0,1,,,0,#N/A
31,#N/A,2,4,7,1092,1084,1092,8,1,1,1,8,15,Face5.jpg,Face1.jpg,2,6,26,w,i,U,SC,0,47,1,1,1,1,1,0,1,,,0,#N/A
31,#N/A,2,4,7,1179,1169,1179,10,1,1,1,8,16,Face7.jpg,Face1.jpg,4,6,46,r,i,R,SI,1,47,0,0,1,1,1,0,1,,,0,#N/A
31,#N/A,2,4,7,834,856,856,22,1,1,1,8,17,Face8.jpg,Face4.jpg,3,7,37,e,o,R,SC,1,47,1,1,1,1,1,0,1,,,0,#N/A
31,#N/A,2,4,7,969,975,975,6,1,1,1,8,18,Face8.jpg,Face3.jpg,3,8,38,e,p,U,SI,0,47,1,1,1,1,1,0,1,,,0,#N/A
31,#N/A,2,4,7,1216,1254,1254,38,1,0,0,8,19,Face5.jpg,Face1.jpg,2,6,26,w,i,U,SC,0,47,0,0,1,1,1,0,0,,,0,#N/A
31,#N/A,2,4,7,956,962,962,6,1,1,1,8,20,Face7.jpg,Face2.jpg,4,5,45,r,u,U,M,0,47,0,0,1,0,1,0,1,,,0,#N/A
31,#N/A,2,4,7,899,873,899,26,0,1,0,8,21,Face6.jpg,Face4.jpg,1,7,17,q,o,U,SI,0,47,0,0,1,1,1,0,0,,,0,#N/A
31,#N/A,2,4,7,832,870,870,38,1,1,1,8,22,Face5.jpg,Face1.jpg,2,6,26,w,i,U,SC,0,47,0,0,1,0,1,0,1,,,0,#N/A
31,#N/A,2,4,7,967,1053,1053,86,1,1,1,8,23,Face5.jpg,Face2.jpg,2,5,25,w,u,R,SI,1,47,0,0,1,1,1,0,1,,,0,#N/A
31,#N/A,2,4,7,798,804,804,6,1,1,1,8,24,Face8.jpg,Face4.jpg,3,7,37,e,o,R,SC,1,47,1,1,1,1,1,0,1,,,0,#N/A
31,#N/A,2,4,7,837,939,939,102,1,1,1,8,25,Face5.jpg,Face2.jpg,2,5,25,w,u,R,SI,1,47,1,1,1,1,1,0,1,,,0,#N/A
31,#N/A,2,4,7,1052,1282,1282,230,1,1,1,8,26,Face6.jpg,Face4.jpg,1,7,17,q,o,U,SI,0,47,1,1,1,1,1,0,1,,,0,#N/A
31,#N/A,2,4,7,979,985,985,6,1,1,1,8,27,Face7.jpg,Face2.jpg,4,5,45,r,u,U,M,0,47,0,0,1,1,1,0,1,,,0,#N/A
31,#N/A,2,4,7,826,832,832,6,1,1,1,8,28,Face6.jpg,Face3.jpg,1,8,18,q,p,R,M,1,47,0,0,1,1,1,0,1,,,0,#N/A
31,#N/A,2,4,7,817,823,823,6,1,1,1,8,29,Face6.jpg,Face4.jpg,1,7,17,q,o,U,SI,0,47,1,1,1,1,1,0,1,,,0,#N/A
31,#N/A,2,4,7,840,862,862,22,0,0,0,8,30,Face8.jpg,Face3.jpg,3,8,38,e,p,U,SI,0,47,0,0,1,1,1,0,0,,,0,#N/A
31,#N/A,2,4,7,1028,1067,1067,39,1,1,1,8,31,Face5.jpg,Face1.jpg,2,6,26,w,i,U,SC,0,47,0,0,1,0,1,0,1,,,0,#N/A
31,#N/A,2,4,7,700,722,722,22,1,1,1,8,32,Face6.jpg,Face3.jpg,1,8,18,q,p,R,M,1,47,0,0,1,1,1,0,1,,,0,#N/A
31,#N/A,2,4,7,1491,1513,1513,22,1,1,0,9,1,Face7.jpg,Face1.jpg,4,6,46,r,i,R,SI,1,47,1,1,1,1,1,0,0,,,0,#N/A
31,#N/A,2,4,7,989,976,989,13,1,1,1,9,2,Face6.jpg,Face4.jpg,1,7,17,q,o,U,SI,0,47,1,1,1,0,1,0,1,,,0,#N/A
31,#N/A,2,4,7,577,599,599,22,1,1,1,9,3,Face6.jpg,Face3.jpg,1,8,18,q,p,R,M,1,47,0,0,1,1,1,0,1,,,0,#N/A
31,#N/A,2,4,7,760,750,760,10,1,0,0,9,4,Face7.jpg,Face2.jpg,4,5,45,r,u,U,M,0,47,1,1,1,1,1,0,0,,,0,#N/A
31,#N/A,2,4,7,1092,1386,1386,294,0,1,0,9,5,Face5.jpg,Face2.jpg,2,5,25,w,u,R,SI,1,47,0,0,1,0,1,0,0,,,0,#N/A
31,#N/A,2,4,7,1024,1063,1063,39,1,1,1,9,6,Face8.jpg,Face3.jpg,3,8,38,e,p,U,SI,0,47,1,1,1,0,1,0,1,,,0,#N/A
31,#N/A,2,4,7,1031,1037,1037,6,1,1,1,9,7,Face5.jpg,Face1.jpg,2,6,26,w,i,U,SC,0,47,0,0,1,1,1,0,1,,,0,#N/A
31,#N/A,2,4,7,798,852,852,54,1,1,1,9,8,Face8.jpg,Face4.jpg,3,7,37,e,o,R,SC,1,47,0,0,1,1,1,0,1,,,0,#N/A
31,#N/A,2,4,7,1413,1611,1611,198,1,1,1,9,9,Face7.jpg,Face1.jpg,4,6,46,r,i,R,SI,1,47,1,1,1,1,1,0,1,,,0,#N/A
31,#N/A,2,4,7,1100,1090,1100,10,1,1,1,9,10,Face6.jpg,Face3.jpg,1,8,18,q,p,R,M,1,47,1,1,1,1,1,0,1,,,0,#N/A
31,#N/A,2,4,7,1027,1145,1145,118,1,1,1,9,11,Face5.jpg,Face1.jpg,2,6,26,w,i,U,SC,0,47,1,1,1,1,1,0,1,,,0,#N/A
31,#N/A,2,4,7,634,656,656,22,1,1,1,9,12,Face6.jpg,Face3.jpg,1,8,18,q,p,R,M,1,47,0,0,1,1,1,0,1,,,0,#N/A
31,#N/A,2,4,7,913,951,951,38,1,1,1,9,13,Face7.jpg,Face2.jpg,4,5,45,r,u,U,M,0,47,1,1,1,1,1,0,1,,,0,#N/A
31,#N/A,2,4,7,856,894,894,38,1,1,1,9,14,Face6.jpg,Face4.jpg,1,7,17,q,o,U,SI,0,47,0,0,1,1,1,0,1,,,0,#N/A
31,#N/A,2,4,7,767,821,821,54,1,1,1,9,15,Face8.jpg,Face4.jpg,3,7,37,e,o,R,SC,1,47,0,0,1,1,1,0,1,,,0,#N/A
31,#N/A,2,4,7,822,1020,1020,198,1,1,1,9,16,Face7.jpg,Face1.jpg,4,6,46,r,i,R,SI,1,47,1,1,1,1,1,0,1,,,0,#N/A
31,#N/A,2,4,7,828,947,947,119,1,1,1,9,17,Face7.jpg,Face2.jpg,4,5,45,r,u,U,M,0,47,1,1,1,1,1,0,1,,,0,#N/A
31,#N/A,2,4,7,691,681,691,10,0,1,0,9,18,Face8.jpg,Face4.jpg,3,7,37,e,o,R,SC,1,47,0,0,1,1,1,0,0,,,0,#N/A
31,#N/A,2,4,7,688,742,742,54,1,1,1,9,19,Face6.jpg,Face3.jpg,1,8,18,q,p,R,M,1,47,1,1,1,0,1,0,1,,,0,#N/A
31,#N/A,2,4,7,1607,1677,1677,70,1,1,1,9,20,Face7.jpg,Face2.jpg,4,5,45,r,u,U,M,0,47,1,1,1,1,1,0,1,,,0,#N/A
31,#N/A,2,4,7,1438,1508,1508,70,1,1,1,9,21,Face6.jpg,Face4.jpg,1,7,17,q,o,U,SI,0,47,0,0,1,1,1,0,1,,,0,#N/A
31,#N/A,2,4,7,1109,1163,1163,54,1,1,1,9,22,Face5.jpg,Face1.jpg,2,6,26,w,i,U,SC,0,47,0,0,1,1,1,0,1,,,0,#N/A
31,#N/A,2,4,7,1052,1138,1138,86,1,1,1,9,23,Face7.jpg,Face2.jpg,4,5,45,r,u,U,M,0,47,0,0,1,1,1,0,1,,,0,#N/A
31,#N/A,2,4,7,899,969,969,70,1,0,0,9,24,Face5.jpg,Face2.jpg,2,5,25,w,u,R,SI,1,47,0,0,1,1,1,0,0,,,0,#N/A
31,#N/A,2,4,7,896,950,950,54,1,1,1,9,25,Face7.jpg,Face1.jpg,4,6,46,r,i,R,SI,1,47,1,1,1,0,1,0,1,,,0,#N/A
31,#N/A,2,4,7,1319,1373,1373,54,1,1,1,9,26,Face5.jpg,Face2.jpg,2,5,25,w,u,R,SI,1,47,1,1,1,1,1,0,1,,,0,#N/A
31,#N/A,2,4,7,1086,1140,1140,54,1,1,1,9,27,Face7.jpg,Face2.jpg,4,5,45,r,u,U,M,0,47,1,1,1,1,1,0,1,,,0,#N/A
31,#N/A,2,4,7,1141,1211,1211,70,1,1,1,9,28,Face8.jpg,Face4.jpg,3,7,37,e,o,R,SC,1,47,0,0,1,1,1,0,1,,,0,#N/A
31,#N/A,2,4,7,796,738,796,58,1,1,1,9,29,Face6.jpg,Face4.jpg,1,7,17,q,o,U,SI,0,47,1,1,1,1,1,0,1,,,0,#N/A
31,#N/A,2,4,7,914,1097,1097,183,1,1,1,9,30,Face8.jpg,Face3.jpg,3,8,38,e,p,U,SI,0,47,0,0,1,1,1,0,1,,,0,#N/A
31,#N/A,2,4,7,713,703,713,10,1,1,1,9,31,Face6.jpg,Face3.jpg,1,8,18,q,p,R,M,1,47,0,0,1,1,1,0,1,,,0,#N/A
31,#N/A,2,4,7,928,1094,1094,166,1,1,1,9,32,Face8.jpg,Face3.jpg,3,8,38,e,p,U,SI,0,47,1,1,1,1,1,0,1,,,0,#N/A
31,#N/A,2,4,7,567,733,733,166,1,1,1,9,33,Face8.jpg,Face4.jpg,3,7,37,e,o,R,SC,1,47,0,0,1,1,1,0,1,,,0,#N/A
31,#N/A,2,4,7,766,868,868,102,1,1,1,9,34,Face6.jpg,Face4.jpg,1,7,17,q,o,U,SI,0,47,1,1,1,1,1,0,1,,,0,#N/A
31,#N/A,2,4,7,933,1051,1051,118,0,1,0,9,35,Face7.jpg,Face1.jpg,4,6,46,r,i,R,SI,1,47,0,0,1,1,1,0,0,,,0,#N/A
31,#N/A,2,4,7,978,1064,1064,86,1,1,1,9,36,Face6.jpg,Face4.jpg,1,7,17,q,o,U,SI,0,47,1,1,1,0,1,0,1,,,0,#N/A
31,#N/A,2,4,7,921,1135,1135,214,1,1,1,9,37,Face5.jpg,Face2.jpg,2,5,25,w,u,R,SI,1,47,0,0,1,1,1,0,1,,,0,#N/A
31,#N/A,2,4,7,874,1024,1024,150,1,1,0,10,1,Face6.jpg,Face1.jpg,1,6,16,q,i,W,SI,1,47,1,1,0,1,1,0,0,,,0,#N/A
31,#N/A,2,4,7,577,855,855,278,1,1,1,10,2,Face6.jpg,Face3.jpg,1,8,18,q,p,R,M,1,47,1,0,1,0,1,0,1,,,0,#N/A
31,#N/A,2,4,7,856,990,990,134,1,0,0,10,3,Face8.jpg,Face2.jpg,3,5,35,e,u,W,SI,1,47,1,1,0,1,1,0,0,,,0,#N/A
31,#N/A,2,4,7,805,955,955,150,1,0,0,10,4,Face7.jpg,Face4.jpg,4,7,47,r,o,W,SI,1,47,1,0,0,0,1,0,0,,,0,#N/A
31,#N/A,2,4,7,1153,1463,1463,310,1,1,1,10,5,Face7.jpg,Face3.jpg,4,8,48,r,p,W,SC,0,47,1,0,0,0,1,0,1,,,0,#N/A
31,#N/A,2,4,7,952,1118,1118,166,1,1,1,10,6,Face5.jpg,Face3.jpg,2,8,28,w,p,W,SI,1,47,0,0,0,1,1,0,1,,,0,#N/A
31,#N/A,2,4,7,783,965,965,182,1,1,1,10,7,Face7.jpg,Face1.jpg,4,6,46,r,i,R,SI,1,47,1,0,1,1,1,0,1,,,0,#N/A
31,#N/A,2,4,7,966,1116,1116,150,1,0,0,10,8,Face8.jpg,Face1.jpg,3,6,36,e,i,W,M,0,47,1,1,0,1,1,0,0,,,0,#N/A
31,#N/A,2,4,7,1731,1752,1752,21,1,1,1,10,9,Face8.jpg,Face1.jpg,3,6,36,e,i,W,M,0,47,0,0,0,0,1,1,0,,,0,#N/A
31,#N/A,2,4,7,889,1008,1008,119,1,1,1,10,10,Face5.jpg,Face2.jpg,2,5,25,w,u,R,SI,0,47,0,0,1,1,1,0,1,,,0,#N/A
31,#N/A,2,4,7,720,790,790,70,1,1,1,10,11,Face5.jpg,Face2.jpg,2,5,25,w,u,R,SI,0,47,0,1,1,1,1,1,0,,,0,#N/A
31,#N/A,2,4,7,1191,1309,1309,118,0,1,0,10,12,Face7.jpg,Face4.jpg,4,7,47,r,o,W,SI,1,47,0,1,0,1,1,0,0,,,0,#N/A
31,#N/A,2,4,7,1028,1146,1146,118,1,1,1,10,13,Face5.jpg,Face3.jpg,2,8,28,w,p,W,SI,1,47,1,0,0,0,1,0,1,,,0,#N/A
31,#N/A,2,4,7,778,945,945,167,1,1,1,10,14,Face7.jpg,Face1.jpg,4,6,46,r,i,R,SI,1,47,1,0,1,1,1,0,1,,,0,#N/A
31,#N/A,2,4,7,801,1015,1015,214,1,1,1,10,15,Face6.jpg,Face4.jpg,1,7,17,q,o,U,SI,0,47,1,1,1,1,1,0,1,,,0,#N/A
31,#N/A,2,4,7,760,894,894,134,0,1,0,10,16,Face5.jpg,Face3.jpg,2,8,28,w,p,W,SI,1,47,0,0,0,1,1,0,0,,,0,#N/A
31,#N/A,2,4,7,821,843,843,22,0,1,0,10,17,Face8.jpg,Face4.jpg,3,7,37,e,o,R,SC,0,47,1,0,1,0,1,0,0,,,0,#N/A
31,#N/A,2,4,7,1186,1256,1256,70,1,1,1,10,18,Face7.jpg,Face3.jpg,4,8,48,r,p,W,SC,0,47,0,1,0,0,1,0,1,,,0,#N/A
31,#N/A,2,4,7,745,735,745,10,1,1,1,10,19,Face6.jpg,Face3.jpg,1,8,18,q,p,R,M,1,47,0,0,1,1,1,0,1,,,0,#N/A
31,#N/A,2,4,7,771,758,771,13,1,1,1,10,20,Face6.jpg,Face4.jpg,1,7,17,q,o,U,SI,0,47,1,1,1,1,1,0,1,,,0,#N/A
31,#N/A,2,4,7,791,797,797,6,1,1,1,10,21,Face6.jpg,Face4.jpg,1,7,17,q,o,U,SI,0,47,0,0,1,1,1,1,0,,,0,#N/A
31,#N/A,2,4,7,782,1140,1140,358,1,1,1,10,22,Face5.jpg,Face4.jpg,2,7,27,w,o,W,M,0,47,0,0,0,1,1,0,1,,,0,#N/A
31,#N/A,2,4,7,773,923,923,150,1,1,1,10,23,Face5.jpg,Face3.jpg,2,8,28,w,p,W,SI,1,47,0,0,0,1,1,0,1,,,0,#N/A
31,#N/A,2,4,7,1276,1314,1314,38,1,1,1,10,24,Face6.jpg,Face4.jpg,1,7,17,q,o,U,SI,0,47,1,0,1,1,1,0,1,,,0,#N/A
31,#N/A,2,4,7,675,1034,1034,359,1,1,1,10,25,Face6.jpg,Face1.jpg,1,6,16,q,i,W,SI,1,47,0,0,0,1,1,0,1,,,0,#N/A
31,#N/A,2,4,7,970,1248,1248,278,1,0,0,10,26,Face5.jpg,Face4.jpg,2,7,27,w,o,W,M,0,47,1,0,0,1,1,0,0,,,0,#N/A
31,#N/A,2,4,7,1094,1660,1660,566,1,1,1,10,27,Face5.jpg,Face3.jpg,2,8,28,w,p,W,SI,1,47,0,0,0,0,1,0,1,,,0,#N/A
31,#N/A,2,4,7,1005,1235,1235,230,1,1,1,10,28,Face8.jpg,Face1.jpg,3,6,36,e,i,W,M,0,47,1,0,0,1,1,0,1,,,0,#N/A
31,#N/A,2,4,7,788,1098,1098,310,1,0,0,10,29,Face5.jpg,Face1.jpg,2,6,26,w,i,U,SC,1,47,0,0,1,1,1,0,0,,,0,#N/A
31,#N/A,2,4,7,753,919,919,166,1,1,1,10,30,Face6.jpg,Face4.jpg,1,7,17,q,o,U,SI,0,47,1,0,1,0,1,0,1,,,0,#N/A
31,#N/A,2,4,7,1016,1214,1214,198,1,1,1,10,31,Face7.jpg,Face4.jpg,4,7,47,r,o,W,SI,1,47,0,0,0,1,1,0,1,,,0,#N/A
31,#N/A,2,4,7,895,1061,1061,166,1,1,1,10,32,Face7.jpg,Face2.jpg,4,5,45,r,u,U,M,0,47,1,0,1,1,1,0,1,,,0,#N/A
31,#N/A,2,4,7,934,1132,1132,198,1,1,1,10,33,Face8.jpg,Face2.jpg,3,5,35,e,u,W,SI,1,47,0,0,0,1,1,0,1,,,0,#N/A
31,#N/A,2,4,7,941,1027,1027,86,1,1,1,10,34,Face7.jpg,Face2.jpg,4,5,45,r,u,U,M,0,47,1,0,1,1,1,0,1,,,0,#N/A
31,#N/A,2,4,7,1812,1786,1812,26,1,1,1,10,35,Face5.jpg,Face4.jpg,2,7,27,w,o,W,M,0,47,0,0,0,1,1,0,1,,,0,#N/A
31,#N/A,2,4,7,1195,1187,1195,8,1,1,1,10,36,Face7.jpg,Face1.jpg,4,6,46,r,i,R,SI,1,47,0,0,1,1,1,0,1,,,0,#N/A
31,#N/A,2,4,7,994,968,994,26,1,1,1,10,37,Face7.jpg,Face2.jpg,4,5,45,r,u,U,M,0,47,1,1,1,1,1,0,1,,,0,#N/A
31,#N/A,2,4,7,1193,1295,1295,102,1,1,1,10,38,Face8.jpg,Face2.jpg,3,5,35,e,u,W,SI,1,47,0,0,0,1,1,0,1,,,0,#N/A
31,#N/A,2,4,7,1087,1094,1094,7,1,0,0,10,39,Face5.jpg,Face2.jpg,2,5,25,w,u,R,SI,0,47,1,0,1,1,1,0,0,,,0,#N/A
31,#N/A,2,4,7,828,850,850,22,1,1,1,10,40,Face5.jpg,Face2.jpg,2,5,25,w,u,R,SI,0,47,0,1,1,0,1,1,0,,,0,#N/A
31,#N/A,2,4,7,755,937,937,182,1,1,1,10,41,Face5.jpg,Face3.jpg,2,8,28,w,p,W,SI,1,47,0,1,0,1,1,0,1,,,0,#N/A
31,#N/A,2,4,7,563,921,921,358,1,0,0,11,1,Face5.jpg,Face1.jpg,2,6,26,w,i,U,SC,1,47,1,0,1,1,1,0,0,,,0,#N/A
31,#N/A,2,4,7,928,934,934,6,1,1,1,11,2,Face6.jpg,Face4.jpg,1,7,17,q,o,U,SI,0,47,1,0,1,0,1,0,1,,,0,#N/A
31,#N/A,2,4,7,647,733,733,86,1,1,1,11,3,Face6.jpg,Face4.jpg,1,7,17,q,o,U,SI,0,47,0,0,1,1,1,1,0,,,0,#N/A
31,#N/A,2,4,7,989,1172,1172,183,1,1,1,11,4,Face5.jpg,Face1.jpg,2,6,26,w,i,U,SC,1,47,0,0,1,1,1,0,1,,,0,#N/A
31,#N/A,2,4,7,1220,1339,1339,119,1,0,0,11,5,Face7.jpg,Face4.jpg,4,7,47,r,o,W,SI,1,47,1,0,0,1,1,0,0,,,0,#N/A
31,#N/A,2,4,7,880,935,935,55,1,1,1,11,6,Face8.jpg,Face4.jpg,3,7,37,e,o,R,SC,0,47,1,0,1,0,1,0,1,,,0,#N/A
31,#N/A,2,4,7,840,926,926,86,1,1,1,11,7,Face5.jpg,Face2.jpg,2,5,25,w,u,R,SI,0,47,0,1,1,1,1,0,1,,,0,#N/A
31,#N/A,2,4,7,590,676,676,86,1,1,1,11,8,Face5.jpg,Face2.jpg,2,5,25,w,u,R,SI,0,47,0,1,1,1,1,1,0,,,0,#N/A
31,#N/A,2,4,7,1253,1259,1259,6,1,1,1,11,9,Face7.jpg,Face4.jpg,4,7,47,r,o,W,SI,1,47,0,1,0,1,1,0,1,,,0,#N/A
31,#N/A,2,4,7,668,754,754,86,1,1,1,11,10,Face7.jpg,Face4.jpg,4,7,47,r,o,W,SI,1,47,1,0,0,1,1,1,0,,,0,#N/A
31,#N/A,2,4,7,675,745,745,70,1,1,1,11,11,Face7.jpg,Face3.jpg,4,8,48,r,p,W,SC,0,47,1,0,0,1,1,0,1,,,0,#N/A
31,#N/A,2,4,7,858,928,928,70,1,1,1,11,12,Face5.jpg,Face4.jpg,2,7,27,w,o,W,M,0,47,0,0,0,1,1,0,1,,,0,#N/A
31,#N/A,2,4,7,737,775,775,38,1,0,0,11,13,Face6.jpg,Face4.jpg,1,7,17,q,o,U,SI,0,47,0,0,1,1,1,0,0,,,0,#N/A
31,#N/A,2,4,7,878,916,916,38,1,1,1,11,14,Face7.jpg,Face2.jpg,4,5,45,r,u,U,M,0,47,0,0,1,0,1,0,1,,,0,#N/A
31,#N/A,2,4,7,773,779,779,6,1,0,0,11,15,Face8.jpg,Face3.jpg,3,8,38,e,p,U,SI,1,47,0,0,1,1,1,0,0,,,0,#N/A
31,#N/A,2,4,7,1729,1767,1767,38,1,1,1,11,16,Face8.jpg,Face1.jpg,3,6,36,e,i,W,M,0,47,1,0,0,0,1,0,1,,,0,#N/A
31,#N/A,2,4,7,1048,1086,1086,38,1,1,1,11,17,Face5.jpg,Face2.jpg,2,5,25,w,u,R,SI,0,47,0,0,1,1,1,0,1,,,0,#N/A
31,#N/A,2,4,7,719,869,869,150,1,1,1,11,18,Face5.jpg,Face1.jpg,2,6,26,w,i,U,SC,1,47,0,1,1,1,1,0,1,,,0,#N/A
31,#N/A,2,4,7,790,1004,1004,214,1,1,1,11,19,Face8.jpg,Face2.jpg,3,5,35,e,u,W,SI,1,47,1,0,0,1,1,0,1,,,0,#N/A
31,#N/A,2,4,7,1037,1187,1187,150,1,1,1,11,20,Face5.jpg,Face2.jpg,2,5,25,w,u,R,SI,0,47,1,0,1,1,1,0,1,,,0,#N/A
31,#N/A,2,4,7,820,1082,1082,262,1,0,0,11,21,Face6.jpg,Face1.jpg,1,6,16,q,i,W,SI,1,47,0,1,0,1,1,0,0,,,0,#N/A
31,#N/A,2,4,7,865,1079,1079,214,1,1,1,11,22,Face8.jpg,Face3.jpg,3,8,38,e,p,U,SI,1,47,1,0,1,0,1,0,1,,,0,#N/A
31,#N/A,2,4,7,984,1150,1150,166,1,1,1,11,23,Face5.jpg,Face4.jpg,2,7,27,w,o,W,M,0,47,1,0,0,1,1,0,1,,,0,#N/A
31,#N/A,2,4,7,751,1109,1109,358,1,0,0,11,24,Face6.jpg,Face1.jpg,1,6,16,q,i,W,SI,1,47,0,0,0,1,1,0,0,,,0,#N/A
31,#N/A,2,4,7,1099,1154,1154,55,1,1,1,11,25,Face7.jpg,Face4.jpg,4,7,47,r,o,W,SI,1,47,1,0,0,0,1,0,1,,,0,#N/A
31,#N/A,2,4,7,834,953,953,119,1,1,1,11,26,Face7.jpg,Face1.jpg,4,6,46,r,i,R,SI,1,47,1,0,1,1,1,0,1,,,0,#N/A
31,#N/A,2,4,7,697,895,895,198,1,1,1,11,27,Face7.jpg,Face2.jpg,4,5,45,r,u,U,M,0,47,1,1,1,1,1,0,1,,,0,#N/A
